"","ID","singing","year","temperature","precipitation","max_temp","min_temp","elevation","date","region","low_freq_hz","high_freq_hz","delta_time_s","peak_freq_hz","total_elements","note","cad","month","quarter"
"139","ML176342261",2,2019,15.9112152585333,8.39518269516572,15.2482890455048,14.5672614418286,1518.926636,2019-09-03,"Tolima",915.6,1778.9,1.757,1550.4,4,"t",0.124,9,4
"140","ML176342261",2,2019,15.9112152585333,8.39518269516572,15.2482890455048,14.5672614418286,1518.926636,2019-09-03,"Tolima",915.6,1778.9,1.757,1550.4,4,"t",0.232,9,4
"141","ML176342261",2,2019,15.9112152585333,8.39518269516572,15.2482890455048,14.5672614418286,1518.926636,2019-09-03,"Tolima",1151.1,1752.8,0.07,1636.5,4,"a",0.146,9,4
"142","ML176342261",2,2019,15.9112152585333,8.39518269516572,15.2482890455048,14.5672614418286,1518.926636,2019-09-03,"Tolima",1151.1,1752.8,0.07,1636.5,4,"a",0.124,9,4
"143","ML176342261",2,2019,15.9112152585333,8.39518269516572,15.2482890455048,14.5672614418286,1518.926636,2019-09-03,"Tolima",1151.1,1752.8,0.07,1636.5,4,"a",0.232,9,4
"144","ML176342261",2,2019,15.9112152585333,8.39518269516572,15.2482890455048,14.5672614418286,1518.926636,2019-09-03,"Tolima",1203.4,1778.9,0.367,1550.4,4,"d",0.146,9,4
"145","ML176342261",2,2019,15.9112152585333,8.39518269516572,15.2482890455048,14.5672614418286,1518.926636,2019-09-03,"Tolima",1203.4,1778.9,0.367,1550.4,4,"d",0.124,9,4
"146","ML176342261",2,2019,15.9112152585333,8.39518269516572,15.2482890455048,14.5672614418286,1518.926636,2019-09-03,"Tolima",1203.4,1778.9,0.367,1550.4,4,"d",0.232,9,4
"147","ML176342261",2,2019,15.9112152585333,8.39518269516572,15.2482890455048,14.5672614418286,1518.926636,2019-09-03,"Tolima",1017.5,1514.6,0.399,1464.3,4,"d",0.146,9,4
"148","ML176342261",2,2019,15.9112152585333,8.39518269516572,15.2482890455048,14.5672614418286,1518.926636,2019-09-03,"Tolima",1017.5,1514.6,0.399,1464.3,4,"d",0.124,9,4
"149","ML176342261",2,2019,15.9112152585333,8.39518269516572,15.2482890455048,14.5672614418286,1518.926636,2019-09-03,"Tolima",1017.5,1514.6,0.399,1464.3,4,"d",0.232,9,4
"150","ML176342261",3,2019,15.9112152585333,8.39518269516572,15.2482890455048,14.5672614418286,1518.926636,2019-09-03,"Tolima",1272.1,1669.7,0.328,1550.4,4,"d",0.229,9,4
"151","ML176342261",3,2019,15.9112152585333,8.39518269516572,15.2482890455048,14.5672614418286,1518.926636,2019-09-03,"Tolima",1272.1,1669.7,0.328,1550.4,4,"d",0.099,9,4
"152","ML176342261",3,2019,15.9112152585333,8.39518269516572,15.2482890455048,14.5672614418286,1518.926636,2019-09-03,"Tolima",1272.1,1669.7,0.328,1550.4,4,"d",0.069,9,4
"153","ML176342261",3,2019,15.9112152585333,8.39518269516572,15.2482890455048,14.5672614418286,1518.926636,2019-09-03,"Tolima",1219.1,1749.2,0.091,1636.5,4,"a",0.229,9,4
"154","ML176342261",3,2019,15.9112152585333,8.39518269516572,15.2482890455048,14.5672614418286,1518.926636,2019-09-03,"Tolima",1219.1,1749.2,0.091,1636.5,4,"a",0.099,9,4
"155","ML176342261",3,2019,15.9112152585333,8.39518269516572,15.2482890455048,14.5672614418286,1518.926636,2019-09-03,"Tolima",1219.1,1749.2,0.091,1636.5,4,"a",0.069,9,4
"156","ML176342261",3,2019,15.9112152585333,8.39518269516572,15.2482890455048,14.5672614418286,1518.926636,2019-09-03,"Tolima",1245.6,1802.2,0.435,1550.4,4,"d",0.229,9,4
"157","ML176342261",3,2019,15.9112152585333,8.39518269516572,15.2482890455048,14.5672614418286,1518.926636,2019-09-03,"Tolima",1245.6,1802.2,0.435,1550.4,4,"d",0.099,9,4
"158","ML176342261",3,2019,15.9112152585333,8.39518269516572,15.2482890455048,14.5672614418286,1518.926636,2019-09-03,"Tolima",1245.6,1802.2,0.435,1550.4,4,"d",0.069,9,4
"159","ML176342261",3,2019,15.9112152585333,8.39518269516572,15.2482890455048,14.5672614418286,1518.926636,2019-09-03,"Tolima",1007.1,1616.6,0.435,1464.3,4,"d",0.229,9,4
"160","ML176342261",3,2019,15.9112152585333,8.39518269516572,15.2482890455048,14.5672614418286,1518.926636,2019-09-03,"Tolima",1007.1,1616.6,0.435,1464.3,4,"d",0.099,9,4
"161","ML176342261",3,2019,15.9112152585333,8.39518269516572,15.2482890455048,14.5672614418286,1518.926636,2019-09-03,"Tolima",1007.1,1616.6,0.435,1464.3,4,"d",0.069,9,4
"162","ML176342261",3,2019,15.9112152585333,8.39518269516572,15.2482890455048,14.5672614418286,1518.926636,2019-09-03,"Tolima",962.6,1757.7,1.708,1550.4,4,"t",0.229,9,4
"163","ML176342261",3,2019,15.9112152585333,8.39518269516572,15.2482890455048,14.5672614418286,1518.926636,2019-09-03,"Tolima",962.6,1757.7,1.708,1550.4,4,"t",0.099,9,4
"164","ML176342261",3,2019,15.9112152585333,8.39518269516572,15.2482890455048,14.5672614418286,1518.926636,2019-09-03,"Tolima",962.6,1757.7,1.708,1550.4,4,"t",0.069,9,4
"165","ML215054161",1,2016,16.4943432223044,13.1326309124751,15.7089414691607,15.0220849532148,964.2814941,2016-04-01,"Cundinamarca",1155,1811.2,0.374,1550.4,4,"d",0.16,4,2
"166","ML215054161",1,2016,16.4943432223044,13.1326309124751,15.7089414691607,15.0220849532148,964.2814941,2016-04-01,"Cundinamarca",1155,1811.2,0.374,1550.4,4,"d",0.134,4,2
"167","ML215054161",1,2016,16.4943432223044,13.1326309124751,15.7089414691607,15.0220849532148,964.2814941,2016-04-01,"Cundinamarca",1155,1811.2,0.374,1550.4,4,"d",0.179,4,2
"168","ML215054161",1,2016,16.4943432223044,13.1326309124751,15.7089414691607,15.0220849532148,964.2814941,2016-04-01,"Cundinamarca",1260,1890,0.363,1722.7,4,"d",0.16,4,2
"169","ML215054161",1,2016,16.4943432223044,13.1326309124751,15.7089414691607,15.0220849532148,964.2814941,2016-04-01,"Cundinamarca",1260,1890,0.363,1722.7,4,"d",0.134,4,2
"170","ML215054161",1,2016,16.4943432223044,13.1326309124751,15.7089414691607,15.0220849532148,964.2814941,2016-04-01,"Cundinamarca",1260,1890,0.363,1722.7,4,"d",0.179,4,2
"171","ML215054161",1,2016,16.4943432223044,13.1326309124751,15.7089414691607,15.0220849532148,964.2814941,2016-04-01,"Cundinamarca",1312.5,1890,0.414,1722.7,4,"d",0.16,4,2
"172","ML215054161",1,2016,16.4943432223044,13.1326309124751,15.7089414691607,15.0220849532148,964.2814941,2016-04-01,"Cundinamarca",1312.5,1890,0.414,1722.7,4,"d",0.134,4,2
"173","ML215054161",1,2016,16.4943432223044,13.1326309124751,15.7089414691607,15.0220849532148,964.2814941,2016-04-01,"Cundinamarca",1312.5,1890,0.414,1722.7,4,"d",0.179,4,2
"174","ML215054161",1,2016,16.4943432223044,13.1326309124751,15.7089414691607,15.0220849532148,964.2814941,2016-04-01,"Cundinamarca",994.4,1781.9,1.755,1722.7,4,"t",0.16,4,2
"175","ML215054161",1,2016,16.4943432223044,13.1326309124751,15.7089414691607,15.0220849532148,964.2814941,2016-04-01,"Cundinamarca",994.4,1781.9,1.755,1722.7,4,"t",0.134,4,2
"176","ML215054161",1,2016,16.4943432223044,13.1326309124751,15.7089414691607,15.0220849532148,964.2814941,2016-04-01,"Cundinamarca",994.4,1781.9,1.755,1722.7,4,"t",0.179,4,2
"177","ML215054161",1,2016,16.4943432223044,13.1326309124751,15.7089414691607,15.0220849532148,964.2814941,2016-04-01,"Cundinamarca",1102.5,1890,0.104,1636.5,4,"a",0.16,4,2
"178","ML215054161",1,2016,16.4943432223044,13.1326309124751,15.7089414691607,15.0220849532148,964.2814941,2016-04-01,"Cundinamarca",1102.5,1890,0.104,1636.5,4,"a",0.134,4,2
"179","ML215054161",1,2016,16.4943432223044,13.1326309124751,15.7089414691607,15.0220849532148,964.2814941,2016-04-01,"Cundinamarca",1102.5,1890,0.104,1636.5,4,"a",0.179,4,2
"180","ML215054161",2,2016,16.4943432223044,13.1326309124751,15.7089414691607,15.0220849532148,964.2814941,2016-04-01,"Cundinamarca",1010.6,1776.2,0.401,1550.4,4,"d",0.182,4,2
"181","ML215054161",2,2016,16.4943432223044,13.1326309124751,15.7089414691607,15.0220849532148,964.2814941,2016-04-01,"Cundinamarca",1010.6,1776.2,0.401,1550.4,4,"d",0.16,4,2
"182","ML215054161",2,2016,16.4943432223044,13.1326309124751,15.7089414691607,15.0220849532148,964.2814941,2016-04-01,"Cundinamarca",1010.6,1776.2,0.401,1550.4,4,"d",0.126,4,2
"183","ML215054161",2,2016,16.4943432223044,13.1326309124751,15.7089414691607,15.0220849532148,964.2814941,2016-04-01,"Cundinamarca",1010.6,1776.2,0.401,1550.4,4,"d",0.118,4,2
"184","ML215054161",2,2016,16.4943432223044,13.1326309124751,15.7089414691607,15.0220849532148,964.2814941,2016-04-01,"Cundinamarca",1010.6,1776.2,0.401,1550.4,4,"d",0.192,4,2
"185","ML215054161",2,2016,16.4943432223044,13.1326309124751,15.7089414691607,15.0220849532148,964.2814941,2016-04-01,"Cundinamarca",1010.6,1776.2,0.401,1550.4,4,"d",0.158,4,2
"186","ML215054161",2,2016,16.4943432223044,13.1326309124751,15.7089414691607,15.0220849532148,964.2814941,2016-04-01,"Cundinamarca",1297.1,1837.5,0.425,1722.7,4,"d",0.182,4,2
"187","ML215054161",2,2016,16.4943432223044,13.1326309124751,15.7089414691607,15.0220849532148,964.2814941,2016-04-01,"Cundinamarca",1297.1,1837.5,0.425,1722.7,4,"d",0.16,4,2
"188","ML215054161",2,2016,16.4943432223044,13.1326309124751,15.7089414691607,15.0220849532148,964.2814941,2016-04-01,"Cundinamarca",1297.1,1837.5,0.425,1722.7,4,"d",0.126,4,2
"189","ML215054161",2,2016,16.4943432223044,13.1326309124751,15.7089414691607,15.0220849532148,964.2814941,2016-04-01,"Cundinamarca",1297.1,1837.5,0.425,1722.7,4,"d",0.118,4,2
"190","ML215054161",2,2016,16.4943432223044,13.1326309124751,15.7089414691607,15.0220849532148,964.2814941,2016-04-01,"Cundinamarca",1297.1,1837.5,0.425,1722.7,4,"d",0.192,4,2
"191","ML215054161",2,2016,16.4943432223044,13.1326309124751,15.7089414691607,15.0220849532148,964.2814941,2016-04-01,"Cundinamarca",1297.1,1837.5,0.425,1722.7,4,"d",0.158,4,2
"192","ML215054161",2,2016,16.4943432223044,13.1326309124751,15.7089414691607,15.0220849532148,964.2814941,2016-04-01,"Cundinamarca",1010.6,1898.7,1.934,1550.4,4,"t",0.182,4,2
"193","ML215054161",2,2016,16.4943432223044,13.1326309124751,15.7089414691607,15.0220849532148,964.2814941,2016-04-01,"Cundinamarca",1010.6,1898.7,1.934,1550.4,4,"t",0.16,4,2
"194","ML215054161",2,2016,16.4943432223044,13.1326309124751,15.7089414691607,15.0220849532148,964.2814941,2016-04-01,"Cundinamarca",1010.6,1898.7,1.934,1550.4,4,"t",0.126,4,2
"195","ML215054161",2,2016,16.4943432223044,13.1326309124751,15.7089414691607,15.0220849532148,964.2814941,2016-04-01,"Cundinamarca",1010.6,1898.7,1.934,1550.4,4,"t",0.118,4,2
"196","ML215054161",2,2016,16.4943432223044,13.1326309124751,15.7089414691607,15.0220849532148,964.2814941,2016-04-01,"Cundinamarca",1010.6,1898.7,1.934,1550.4,4,"t",0.192,4,2
"197","ML215054161",2,2016,16.4943432223044,13.1326309124751,15.7089414691607,15.0220849532148,964.2814941,2016-04-01,"Cundinamarca",1010.6,1898.7,1.934,1550.4,4,"t",0.158,4,2
"198","ML215054161",2,2016,16.4943432223044,13.1326309124751,15.7089414691607,15.0220849532148,964.2814941,2016-04-01,"Cundinamarca",1163.7,1898.7,0.115,1722.7,4,"a",0.182,4,2
"199","ML215054161",2,2016,16.4943432223044,13.1326309124751,15.7089414691607,15.0220849532148,964.2814941,2016-04-01,"Cundinamarca",1163.7,1898.7,0.115,1722.7,4,"a",0.16,4,2
"200","ML215054161",2,2016,16.4943432223044,13.1326309124751,15.7089414691607,15.0220849532148,964.2814941,2016-04-01,"Cundinamarca",1163.7,1898.7,0.115,1722.7,4,"a",0.126,4,2
"201","ML215054161",2,2016,16.4943432223044,13.1326309124751,15.7089414691607,15.0220849532148,964.2814941,2016-04-01,"Cundinamarca",1163.7,1898.7,0.115,1722.7,4,"a",0.118,4,2
"202","ML215054161",2,2016,16.4943432223044,13.1326309124751,15.7089414691607,15.0220849532148,964.2814941,2016-04-01,"Cundinamarca",1163.7,1898.7,0.115,1722.7,4,"a",0.192,4,2
"203","ML215054161",2,2016,16.4943432223044,13.1326309124751,15.7089414691607,15.0220849532148,964.2814941,2016-04-01,"Cundinamarca",1163.7,1898.7,0.115,1722.7,4,"a",0.158,4,2
"204","ML215054161",2,2016,16.4943432223044,13.1326309124751,15.7089414691607,15.0220849532148,964.2814941,2016-04-01,"Cundinamarca",1216,1837.5,0.104,1722.7,4,"a",0.182,4,2
"205","ML215054161",2,2016,16.4943432223044,13.1326309124751,15.7089414691607,15.0220849532148,964.2814941,2016-04-01,"Cundinamarca",1216,1837.5,0.104,1722.7,4,"a",0.16,4,2
"206","ML215054161",2,2016,16.4943432223044,13.1326309124751,15.7089414691607,15.0220849532148,964.2814941,2016-04-01,"Cundinamarca",1216,1837.5,0.104,1722.7,4,"a",0.126,4,2
"207","ML215054161",2,2016,16.4943432223044,13.1326309124751,15.7089414691607,15.0220849532148,964.2814941,2016-04-01,"Cundinamarca",1216,1837.5,0.104,1722.7,4,"a",0.118,4,2
"208","ML215054161",2,2016,16.4943432223044,13.1326309124751,15.7089414691607,15.0220849532148,964.2814941,2016-04-01,"Cundinamarca",1216,1837.5,0.104,1722.7,4,"a",0.192,4,2
"209","ML215054161",2,2016,16.4943432223044,13.1326309124751,15.7089414691607,15.0220849532148,964.2814941,2016-04-01,"Cundinamarca",1216,1837.5,0.104,1722.7,4,"a",0.158,4,2
"210","ML215054161",2,2016,16.4943432223044,13.1326309124751,15.7089414691607,15.0220849532148,964.2814941,2016-04-01,"Cundinamarca",1255.6,1898.7,0.521,1722.7,4,"d",0.182,4,2
"211","ML215054161",2,2016,16.4943432223044,13.1326309124751,15.7089414691607,15.0220849532148,964.2814941,2016-04-01,"Cundinamarca",1255.6,1898.7,0.521,1722.7,4,"d",0.16,4,2
"212","ML215054161",2,2016,16.4943432223044,13.1326309124751,15.7089414691607,15.0220849532148,964.2814941,2016-04-01,"Cundinamarca",1255.6,1898.7,0.521,1722.7,4,"d",0.126,4,2
"213","ML215054161",2,2016,16.4943432223044,13.1326309124751,15.7089414691607,15.0220849532148,964.2814941,2016-04-01,"Cundinamarca",1255.6,1898.7,0.521,1722.7,4,"d",0.118,4,2
"214","ML215054161",2,2016,16.4943432223044,13.1326309124751,15.7089414691607,15.0220849532148,964.2814941,2016-04-01,"Cundinamarca",1255.6,1898.7,0.521,1722.7,4,"d",0.192,4,2
"215","ML215054161",2,2016,16.4943432223044,13.1326309124751,15.7089414691607,15.0220849532148,964.2814941,2016-04-01,"Cundinamarca",1255.6,1898.7,0.521,1722.7,4,"d",0.158,4,2
"216","ML215054161",2,2016,16.4943432223044,13.1326309124751,15.7089414691607,15.0220849532148,964.2814941,2016-04-01,"Cundinamarca",1243,1918.6,0.537,1722.7,4,"d",0.182,4,2
"217","ML215054161",2,2016,16.4943432223044,13.1326309124751,15.7089414691607,15.0220849532148,964.2814941,2016-04-01,"Cundinamarca",1243,1918.6,0.537,1722.7,4,"d",0.16,4,2
"218","ML215054161",2,2016,16.4943432223044,13.1326309124751,15.7089414691607,15.0220849532148,964.2814941,2016-04-01,"Cundinamarca",1243,1918.6,0.537,1722.7,4,"d",0.126,4,2
"219","ML215054161",2,2016,16.4943432223044,13.1326309124751,15.7089414691607,15.0220849532148,964.2814941,2016-04-01,"Cundinamarca",1243,1918.6,0.537,1722.7,4,"d",0.118,4,2
"220","ML215054161",2,2016,16.4943432223044,13.1326309124751,15.7089414691607,15.0220849532148,964.2814941,2016-04-01,"Cundinamarca",1243,1918.6,0.537,1722.7,4,"d",0.192,4,2
"221","ML215054161",2,2016,16.4943432223044,13.1326309124751,15.7089414691607,15.0220849532148,964.2814941,2016-04-01,"Cundinamarca",1243,1918.6,0.537,1722.7,4,"d",0.158,4,2
"222","ML215054161",2,2016,16.4943432223044,13.1326309124751,15.7089414691607,15.0220849532148,964.2814941,2016-04-01,"Cundinamarca",1316.9,1898.7,0.417,1722.7,4,"d",0.182,4,2
"223","ML215054161",2,2016,16.4943432223044,13.1326309124751,15.7089414691607,15.0220849532148,964.2814941,2016-04-01,"Cundinamarca",1316.9,1898.7,0.417,1722.7,4,"d",0.16,4,2
"224","ML215054161",2,2016,16.4943432223044,13.1326309124751,15.7089414691607,15.0220849532148,964.2814941,2016-04-01,"Cundinamarca",1316.9,1898.7,0.417,1722.7,4,"d",0.126,4,2
"225","ML215054161",2,2016,16.4943432223044,13.1326309124751,15.7089414691607,15.0220849532148,964.2814941,2016-04-01,"Cundinamarca",1316.9,1898.7,0.417,1722.7,4,"d",0.118,4,2
"226","ML215054161",2,2016,16.4943432223044,13.1326309124751,15.7089414691607,15.0220849532148,964.2814941,2016-04-01,"Cundinamarca",1316.9,1898.7,0.417,1722.7,4,"d",0.192,4,2
"227","ML215054161",2,2016,16.4943432223044,13.1326309124751,15.7089414691607,15.0220849532148,964.2814941,2016-04-01,"Cundinamarca",1316.9,1898.7,0.417,1722.7,4,"d",0.158,4,2
"228","ML215054161",2,2016,16.4943432223044,13.1326309124751,15.7089414691607,15.0220849532148,964.2814941,2016-04-01,"Cundinamarca",1080.9,1837.5,0.398,1550.4,4,"d",0.182,4,2
"229","ML215054161",2,2016,16.4943432223044,13.1326309124751,15.7089414691607,15.0220849532148,964.2814941,2016-04-01,"Cundinamarca",1080.9,1837.5,0.398,1550.4,4,"d",0.16,4,2
"230","ML215054161",2,2016,16.4943432223044,13.1326309124751,15.7089414691607,15.0220849532148,964.2814941,2016-04-01,"Cundinamarca",1080.9,1837.5,0.398,1550.4,4,"d",0.126,4,2
"231","ML215054161",2,2016,16.4943432223044,13.1326309124751,15.7089414691607,15.0220849532148,964.2814941,2016-04-01,"Cundinamarca",1080.9,1837.5,0.398,1550.4,4,"d",0.118,4,2
"232","ML215054161",2,2016,16.4943432223044,13.1326309124751,15.7089414691607,15.0220849532148,964.2814941,2016-04-01,"Cundinamarca",1080.9,1837.5,0.398,1550.4,4,"d",0.192,4,2
"233","ML215054161",2,2016,16.4943432223044,13.1326309124751,15.7089414691607,15.0220849532148,964.2814941,2016-04-01,"Cundinamarca",1080.9,1837.5,0.398,1550.4,4,"d",0.158,4,2
"234","ML215054161",2,2016,16.4943432223044,13.1326309124751,15.7089414691607,15.0220849532148,964.2814941,2016-04-01,"Cundinamarca",1080.9,1837.5,1.934,1722.7,4,"t",0.182,4,2
"235","ML215054161",2,2016,16.4943432223044,13.1326309124751,15.7089414691607,15.0220849532148,964.2814941,2016-04-01,"Cundinamarca",1080.9,1837.5,1.934,1722.7,4,"t",0.16,4,2
"236","ML215054161",2,2016,16.4943432223044,13.1326309124751,15.7089414691607,15.0220849532148,964.2814941,2016-04-01,"Cundinamarca",1080.9,1837.5,1.934,1722.7,4,"t",0.126,4,2
"237","ML215054161",2,2016,16.4943432223044,13.1326309124751,15.7089414691607,15.0220849532148,964.2814941,2016-04-01,"Cundinamarca",1080.9,1837.5,1.934,1722.7,4,"t",0.118,4,2
"238","ML215054161",2,2016,16.4943432223044,13.1326309124751,15.7089414691607,15.0220849532148,964.2814941,2016-04-01,"Cundinamarca",1080.9,1837.5,1.934,1722.7,4,"t",0.192,4,2
"239","ML215054161",2,2016,16.4943432223044,13.1326309124751,15.7089414691607,15.0220849532148,964.2814941,2016-04-01,"Cundinamarca",1080.9,1837.5,1.934,1722.7,4,"t",0.158,4,2
"240","ML215584781",1,2020,16.4943432223044,13.1326309124751,15.7089414691607,15.0220849532148,647.1864014,2020-03-01,"Cundinamarca",992.9,1780.4,0.325,1636.5,3,"d",0.155,3,2
"241","ML215584781",1,2020,16.4943432223044,13.1326309124751,15.7089414691607,15.0220849532148,647.1864014,2020-03-01,"Cundinamarca",992.9,1780.4,0.325,1636.5,3,"d",0.135,3,2
"242","ML215584781",1,2020,16.4943432223044,13.1326309124751,15.7089414691607,15.0220849532148,647.1864014,2020-03-01,"Cundinamarca",1232.6,1814.7,0.392,1636.5,3,"d",0.155,3,2
"243","ML215584781",1,2020,16.4943432223044,13.1326309124751,15.7089414691607,15.0220849532148,647.1864014,2020-03-01,"Cundinamarca",1232.6,1814.7,0.392,1636.5,3,"d",0.135,3,2
"244","ML215584781",1,2020,16.4943432223044,13.1326309124751,15.7089414691607,15.0220849532148,647.1864014,2020-03-01,"Cundinamarca",924.5,1746.2,1.379,1636.5,3,"t",0.155,3,2
"245","ML215584781",1,2020,16.4943432223044,13.1326309124751,15.7089414691607,15.0220849532148,647.1864014,2020-03-01,"Cundinamarca",924.5,1746.2,1.379,1636.5,3,"t",0.135,3,2
"246","ML215584781",1,2020,16.4943432223044,13.1326309124751,15.7089414691607,15.0220849532148,647.1864014,2020-03-01,"Cundinamarca",1198.4,1643.5,0.381,1550.4,3,"d",0.155,3,2
"247","ML215584781",1,2020,16.4943432223044,13.1326309124751,15.7089414691607,15.0220849532148,647.1864014,2020-03-01,"Cundinamarca",1198.4,1643.5,0.381,1550.4,3,"d",0.135,3,2
"248","ML215584781",2,2020,16.4943432223044,13.1326309124751,15.7089414691607,15.0220849532148,647.1864014,2020-03-01,"Cundinamarca",1266.8,1814.7,0.289,1722.7,3,"d",0.163,3,2
"249","ML215584781",2,2020,16.4943432223044,13.1326309124751,15.7089414691607,15.0220849532148,647.1864014,2020-03-01,"Cundinamarca",1266.8,1814.7,0.289,1722.7,3,"d",0.119,3,2
"250","ML215584781",2,2020,16.4943432223044,13.1326309124751,15.7089414691607,15.0220849532148,647.1864014,2020-03-01,"Cundinamarca",1027.2,1609.2,0.396,1464.3,3,"d",0.163,3,2
"251","ML215584781",2,2020,16.4943432223044,13.1326309124751,15.7089414691607,15.0220849532148,647.1864014,2020-03-01,"Cundinamarca",1027.2,1609.2,0.396,1464.3,3,"d",0.119,3,2
"252","ML215584781",2,2020,16.4943432223044,13.1326309124751,15.7089414691607,15.0220849532148,647.1864014,2020-03-01,"Cundinamarca",1095.7,1814.7,0.408,1636.5,3,"d",0.163,3,2
"253","ML215584781",2,2020,16.4943432223044,13.1326309124751,15.7089414691607,15.0220849532148,647.1864014,2020-03-01,"Cundinamarca",1095.7,1814.7,0.408,1636.5,3,"d",0.119,3,2
"254","ML215584781",2,2020,16.4943432223044,13.1326309124751,15.7089414691607,15.0220849532148,647.1864014,2020-03-01,"Cundinamarca",1027.2,1814.7,1.376,1636.5,3,"t",0.163,3,2
"255","ML215584781",2,2020,16.4943432223044,13.1326309124751,15.7089414691607,15.0220849532148,647.1864014,2020-03-01,"Cundinamarca",1027.2,1814.7,1.376,1636.5,3,"t",0.119,3,2
"256","ML215584781",3,2020,16.4943432223044,13.1326309124751,15.7089414691607,15.0220849532148,647.1864014,2020-03-01,"Cundinamarca",1230.9,1926.7,0.305,1808.8,3,"d",0.135,3,2
"257","ML215584781",3,2020,16.4943432223044,13.1326309124751,15.7089414691607,15.0220849532148,647.1864014,2020-03-01,"Cundinamarca",1230.9,1926.7,0.305,1808.8,3,"d",0.111,3,2
"258","ML215584781",3,2020,16.4943432223044,13.1326309124751,15.7089414691607,15.0220849532148,647.1864014,2020-03-01,"Cundinamarca",749.3,1605.6,0.432,1464.3,3,"d",0.135,3,2
"259","ML215584781",3,2020,16.4943432223044,13.1326309124751,15.7089414691607,15.0220849532148,647.1864014,2020-03-01,"Cundinamarca",749.3,1605.6,0.432,1464.3,3,"d",0.111,3,2
"260","ML215584781",3,2020,16.4943432223044,13.1326309124751,15.7089414691607,15.0220849532148,647.1864014,2020-03-01,"Cundinamarca",909.8,1873.2,0.456,1636.5,3,"d",0.135,3,2
"261","ML215584781",3,2020,16.4943432223044,13.1326309124751,15.7089414691607,15.0220849532148,647.1864014,2020-03-01,"Cundinamarca",909.8,1873.2,0.456,1636.5,3,"d",0.111,3,2
"262","ML215584781",3,2020,16.4943432223044,13.1326309124751,15.7089414691607,15.0220849532148,647.1864014,2020-03-01,"Cundinamarca",749.3,1926.7,1.447,1636.5,3,"d",0.135,3,2
